tof	yint	yerr
55.75090 	1325	36.40054945
55.76788 	1282	35.80502758
55.78485 	1340	36.60601044
55.80183 	1354	36.79673899
55.81880 	1289	35.90264614
55.83578 	1399	37.40320842
55.85275 	1376	37.09447398
55.86972 	1399	37.40320842
55.88670 	1369	37
55.90367 	1429	37.80211634
55.92065 	1362	36.90528417
55.93762 	1369	37
55.95460 	1414	37.60319135
55.97157 	1429	37.80211634
55.98855 	1436	37.89459064
56.00552 	1529	39.10242959
56.02250 	1568	39.59797975
56.03947 	1731	41.60528813
56.05644 	1798	42.40283009
56.07342 	1858	43.10452412
56.09039 	2025	45
56.10737 	2107	45.90206967
56.12434 	2190	46.79743583
56.14132 	2256	47.49736835
56.15829 	2162	46.49731175
56.17527 	2043	45.19955752
56.19224 	2016	44.89988864
56.20922 	1918	43.79497688
56.22619 	1936	44
56.24317 	1918	43.79497688
56.26014 	1858	43.10452412
56.27711 	1849	43
56.29409 	1901	43.60045871
56.31106 	1849	43
56.32804 	1706	41.30375286
56.34501 	1600	40
56.36199 	1537	39.20459157
56.37896 	1537	39.20459157
56.39594 	1498	38.70400496
56.41291 	1436	37.89459064
56.42989 	1436	37.89459064
56.44686 	1414	37.60319135
56.46383 	1347	36.70149861
56.48081 	1274	35.6931366
56.49778 	1332	36.49657518
56.51476 	1325	36.40054945
56.53173 	1318	36.30426972
56.54871 	1318	36.30426972
56.56568 	1239	35.19943181
56.58266 	1218	34.89985673
56.59963 	1225	35
56.61661 	1225	35
56.63358 	1163	34.10278581
56.65055 	1149	33.89690251
56.66753 	1149	33.89690251
56.68450 	1109	33.30165161
56.70148 	1082	32.89376841
56.71845 	1109	33.30165161
56.73543 	1096	33.10589071
56.75240 	1183	34.39476704
56.76938 	1142	33.7934905
56.78635 	1069	32.69556545
56.80333 	1109	33.30165161
56.82030 	1037	32.20248438
56.83727 	1089	33
56.85425 	1076	32.80243893
56.87122 	1096	33.10589071
56.88820 	1109	33.30165161
56.90517 	1116	33.40658618
56.92215 	1082	32.89376841
56.93912 	1082	32.89376841
56.95610 	1082	32.89376841
56.97307 	1076	32.80243893
56.99005 	1063	32.60368077
57.00702 	1136	33.70459909
57.02399 	1109	33.30165161
57.04097 	1063	32.60368077
57.05794 	1069	32.69556545
57.07492 	1149	33.89690251
57.09189 	1069	32.69556545
57.10887 	1063	32.60368077
57.12584 	1076	32.80243893
57.14282 	1063	32.60368077
57.15979 	1129	33.60059523
57.17677 	1116	33.40658618
57.19374 	1096	33.10589071
57.21071 	1136	33.70459909
57.22769 	1136	33.70459909
57.24466 	1156	34
57.26164 	1136	33.70459909
57.27861 	1136	33.70459909
57.29559 	1183	34.39476704
57.31256 	1232	35.09985755
57.32954 	1253	35.39774004
57.34651 	1289	35.90264614
57.36349 	1303	36.0970913
57.38046 	1347	36.70149861
57.39743 	1444	38
57.41441 	1452	38.10511777
57.43138 	1482	38.49675311
57.44836 	1552	39.39543121
57.46533 	1544	39.29376541
57.48231 	1521	39
57.49928 	1560	39.49683532
57.51626 	1600	40
57.53323 	1498	38.70400496
57.55021 	1421	37.69615365
57.56718 	1490	38.60051813
57.58415 	1414	37.60319135
57.60113 	1384	37.20215048
57.61810 	1369	37
57.63508 	1369	37
57.65205 	1318	36.30426972
57.66903 	1296	36
57.68600 	1267	35.59494346
57.70298 	1246	35.29872519
57.71995 	1176	34.2928564
57.73693 	1197	34.59768778
57.75390 	1122	33.49626845
57.77087 	1122	33.49626845
57.78785 	1096	33.10589071
57.80482 	1096	33.10589071
57.82180 	1136	33.70459909
57.83877 	1136	33.70459909
57.85575 	1102	33.19638535
57.87272 	1142	33.7934905
57.88970 	1109	33.30165161
57.90667 	1069	32.69556545
57.92365 	1163	34.10278581
57.94062 	1197	34.59768778
57.95759 	1156	34
57.97457 	1156	34
57.99154 	1232	35.09985755
58.00852 	1197	34.59768778
58.02549 	1225	35
58.04247 	1232	35.09985755
58.05944 	1253	35.39774004
58.07642 	1253	35.39774004
58.09339 	1384	37.20215048
58.11037 	1354	36.79673899
58.12734 	1391	37.2961124
58.14431 	1399	37.40320842
58.16129 	1482	38.49675311
58.17826 	1498	38.70400496
58.19524 	1552	39.39543121
58.21221 	1521	39
58.22919 	1513	38.89730068
58.24616 	1537	39.20459157
58.26314 	1482	38.49675311
58.28011 	1444	38
58.29709 	1384	37.20215048
58.31406 	1376	37.09447398
58.33103 	1376	37.09447398
58.34801 	1310	36.19392214
58.36498 	1310	36.19392214
58.38196 	1347	36.70149861
58.39893 	1310	36.19392214
58.41591 	1260	35.4964787
58.43288 	1260	35.4964787
58.44986 	1296	36
58.46683 	1325	36.40054945
58.48381 	1267	35.59494346
58.50078 	1253	35.39774004
58.51775 	1274	35.6931366
58.53473 	1260	35.4964787
58.55170 	1260	35.4964787
58.56868 	1246	35.29872519
58.58565 	1274	35.6931366
58.60263 	1289	35.90264614
58.61960 	1303	36.0970913
58.63658 	1218	34.89985673
58.65355 	1239	35.19943181
58.67053 	1239	35.19943181
58.68750 	1176	34.2928564
58.70447 	1156	34
58.72145 	1218	34.89985673
58.73842 	1170	34.20526275
58.75540 	1163	34.10278581
58.77237 	1183	34.39476704
58.78935 	1102	33.19638535
58.80632 	1136	33.70459909
58.82330 	1129	33.60059523
58.84027 	1197	34.59768778
58.85725 	1109	33.30165161
58.87422 	1129	33.60059523
58.89119 	1109	33.30165161
58.90817 	1197	34.59768778
58.92514 	1190	34.49637662
58.94212 	1142	33.7934905
58.95909 	1204	34.69870315
58.97607 	1116	33.40658618
58.99304 	1156	34
59.01002 	1170	34.20526275
59.02699 	1136	33.70459909
59.04397 	1163	34.10278581
59.06094 	1116	33.40658618
59.07791 	1109	33.30165161
59.09489 	1102	33.19638535
59.11186 	1122	33.49626845
59.12884 	1122	33.49626845
59.14581 	1076	32.80243893
59.16279 	1089	33
59.17976 	1096	33.10589071
59.19674 	1102	33.19638535
59.21371 	1109	33.30165161
59.23069 	1129	33.60059523
59.24766 	1156	34
59.26463 	1176	34.2928564
59.28161 	1197	34.59768778
59.29858 	1211	34.79942528
59.31556 	1218	34.89985673
59.33253 	1218	34.89985673
59.34951 	1190	34.49637662
59.36648 	1190	34.49637662
59.38346 	1218	34.89985673
59.40043 	1225	35
59.41741 	1211	34.79942528
59.43438 	1197	34.59768778
59.45135 	1218	34.89985673
59.46833 	1246	35.29872519
59.48530 	1253	35.39774004
59.50228 	1332	36.49657518
59.51925 	1369	37
59.53623 	1347	36.70149861
59.55320 	1325	36.40054945
59.57018 	1399	37.40320842
59.58715 	1391	37.2961124
59.60413 	1362	36.90528417
59.62110 	1421	37.69615365
59.63807 	1399	37.40320842
59.65505 	1421	37.69615365
59.67202 	1369	37
59.68900 	1369	37
59.70597 	1325	36.40054945
59.72295 	1303	36.0970913
59.73992 	1296	36
59.75690 	1310	36.19392214
59.77387 	1310	36.19392214
59.79085 	1303	36.0970913
59.80782 	1204	34.69870315
59.82479 	1289	35.90264614
59.84177 	1218	34.89985673
59.85874 	1246	35.29872519
59.87572 	1296	36
59.89269 	1225	35
59.90967 	1239	35.19943181
59.92664 	1204	34.69870315
59.94362 	1204	34.69870315
59.96059 	1197	34.59768778
59.97757 	1190	34.49637662
59.99454 	1142	33.7934905
60.01151 	1183	34.39476704
60.02849 	1096	33.10589071
60.04546 	1129	33.60059523
60.06244 	1122	33.49626845
60.07941 	1109	33.30165161
60.09639 	1076	32.80243893
60.11336 	1063	32.60368077
60.13034 	1082	32.89376841
60.14731 	1063	32.60368077
60.16429 	1076	32.80243893
60.18126 	1096	33.10589071
60.19823 	1076	32.80243893
60.21521 	1063	32.60368077
60.23218 	1082	32.89376841
60.24916 	1076	32.80243893
60.26613 	1030	32.09361307
60.28311 	1030	32.09361307
60.30008 	1102	33.19638535
60.31706 	1149	33.89690251
60.33403 	1102	33.19638535
60.35101 	1069	32.69556545
60.36798 	1096	33.10589071
60.38495 	1109	33.30165161
60.40193 	1190	34.49637662
60.41890 	1211	34.79942528
60.43588 	1197	34.59768778
60.45285 	1239	35.19943181
60.46983 	1310	36.19392214
60.48680 	1354	36.79673899
60.50378 	1391	37.2961124
60.52075 	1414	37.60319135
60.53773 	1347	36.70149861
60.55470 	1332	36.49657518
60.57167 	1332	36.49657518
60.58865 	1260	35.4964787
60.60562 	1246	35.29872519
60.62260 	1282	35.80502758
60.63957 	1325	36.40054945
60.65655 	1362	36.90528417
60.67352 	1325	36.40054945
60.69050 	1303	36.0970913
60.70747 	1225	35
60.72445 	1267	35.59494346
60.74142 	1211	34.79942528
60.75839 	1197	34.59768778
60.77537 	1225	35
60.79234 	1232	35.09985755
60.80932 	1274	35.6931366
60.82629 	1197	34.59768778
60.84327 	1190	34.49637662
60.86024 	1211	34.79942528
60.87722 	1289	35.90264614
60.89419 	1211	34.79942528
60.91117 	1303	36.0970913
60.92814 	1362	36.90528417
60.94511 	1274	35.6931366
60.96209 	1260	35.4964787
60.97906 	1303	36.0970913
60.99604 	1253	35.39774004
61.01301 	1296	36
61.02999 	1239	35.19943181
61.04696 	1218	34.89985673
61.06394 	1190	34.49637662
61.08091 	1142	33.7934905
61.09789 	1149	33.89690251
61.11486 	1163	34.10278581
61.13183 	1218	34.89985673
61.14881 	1211	34.79942528
61.16578 	1096	33.10589071
61.18276 	1096	33.10589071
61.19973 	1082	32.89376841
61.21671 	1050	32.40370349
61.23368 	1063	32.60368077
61.25066 	1043	32.29551052
61.26763 	1043	32.29551052
61.28461 	1069	32.69556545
61.30158 	1043	32.29551052
61.31856 	1030	32.09361307
61.33553 	1024	32
61.35250 	1030	32.09361307
61.36948 	1011	31.79622619
61.38645 	1037	32.20248438
61.40343 	1063	32.60368077
61.42040 	1102	33.19638535
61.43738 	1089	33
61.45435 	1116	33.40658618
61.47133 	1129	33.60059523
61.48830 	1063	32.60368077
61.50528 	1082	32.89376841
61.52225 	1056	32.49615362
61.53922 	1018	31.90611227
61.55620 	1076	32.80243893
61.57317 	1069	32.69556545
61.59015 	1069	32.69556545
61.60712 	1096	33.10589071
61.62410 	1056	32.49615362
61.64107 	1142	33.7934905
61.65805 	1204	34.69870315
61.67502 	1096	33.10589071
61.69200 	1122	33.49626845
61.70897 	1076	32.80243893
61.72594 	1176	34.2928564
61.74292 	1122	33.49626845
61.75989 	1122	33.49626845
61.77687 	1163	34.10278581
61.79384 	1163	34.10278581
61.81082 	1183	34.39476704
61.82779 	1183	34.39476704
61.84477 	1170	34.20526275
61.86174 	1163	34.10278581
61.87872 	1176	34.2928564
61.89569 	1218	34.89985673
61.91266 	1239	35.19943181
61.92964 	1274	35.6931366
61.94661 	1267	35.59494346
61.96359 	1274	35.6931366
61.98056 	1310	36.19392214
61.99754 	1310	36.19392214
62.01451 	1289	35.90264614
62.03149 	1310	36.19392214
62.04846 	1296	36
62.06544 	1232	35.09985755
62.08241 	1176	34.2928564
62.09938 	1163	34.10278581
62.11636 	1183	34.39476704
62.13333 	1197	34.59768778
62.15031 	1218	34.89985673
62.16728 	1211	34.79942528
62.18426 	1204	34.69870315
62.20123 	1129	33.60059523
62.21821 	1129	33.60059523
62.23518 	1197	34.59768778
62.25216 	1176	34.2928564
62.26913 	1183	34.39476704
62.28610 	1156	34
62.30308 	1156	34
62.32005 	1218	34.89985673
62.33703 	1204	34.69870315
62.35400 	1211	34.79942528
62.37098 	1260	35.4964787
62.38795 	1282	35.80502758
62.40493 	1296	36
62.42190 	1325	36.40054945
62.43888 	1310	36.19392214
62.45585 	1296	36
62.47282 	1347	36.70149861
62.48980 	1325	36.40054945
62.50677 	1376	37.09447398
62.52375 	1406	37.49666652
62.54072 	1362	36.90528417
62.55770 	1421	37.69615365
62.57467 	1444	38
62.59165 	1475	38.40572874
62.60862 	1429	37.80211634
62.62560 	1444	38
62.64257 	1421	37.69615365
62.65954 	1421	37.69615365
62.67652 	1354	36.79673899
62.69349 	1414	37.60319135
62.71047 	1347	36.70149861
62.72744 	1325	36.40054945
62.74442 	1318	36.30426972
62.76139 	1289	35.90264614
62.77837 	1267	35.59494346
62.79534 	1232	35.09985755
62.81232 	1274	35.6931366
62.82929 	1149	33.89690251
62.84626 	1197	34.59768778
62.86324 	1156	34
62.88021 	1163	34.10278581
62.89719 	1156	34
62.91416 	1176	34.2928564
62.93114 	1109	33.30165161
62.94811 	1043	32.29551052
62.96509 	1011	31.79622619
62.98206 	1043	32.29551052
62.99904 	1050	32.40370349
63.01601 	1082	32.89376841
63.03298 	1018	31.90611227
63.04996 	1018	31.90611227
63.06693 	1030	32.09361307
63.08391 	1011	31.79622619
63.10088 	992	31.4960315
63.11786 	1011	31.79622619
63.13483 	1082	32.89376841
63.15181 	1122	33.49626845
63.16878 	1076	32.80243893
63.18576 	1096	33.10589071
63.20273 	1170	34.20526275
63.21970 	1204	34.69870315
63.23668 	1282	35.80502758
63.25365 	1340	36.60601044
63.27063 	1369	37
63.28760 	1384	37.20215048
63.30458 	1436	37.89459064
63.32155 	1452	38.10511777
63.33853 	1482	38.49675311
63.35550 	1475	38.40572874
63.37248 	1459	38.19685851
63.38945 	1452	38.10511777
63.40642 	1429	37.80211634
63.42340 	1384	37.20215048
63.44037 	1347	36.70149861
63.45735 	1340	36.60601044
63.47432 	1347	36.70149861
63.49130 	1399	37.40320842
63.50827 	1399	37.40320842
63.52525 	1376	37.09447398
63.54222 	1325	36.40054945
63.55920 	1369	37
63.57617 	1347	36.70149861
63.59314 	1318	36.30426972
63.61012 	1303	36.0970913
63.62709 	1253	35.39774004
63.64407 	1225	35
63.66104 	1225	35
63.67802 	1163	34.10278581
63.69499 	1116	33.40658618
63.71197 	1116	33.40658618
63.72894 	1116	33.40658618
63.74592 	1170	34.20526275
63.76289 	1089	33
63.77986 	1102	33.19638535
63.79684 	1136	33.70459909
63.81381 	1082	32.89376841
63.83079 	1122	33.49626845
63.84776 	1082	32.89376841
63.86474 	1043	32.29551052
63.88171 	1043	32.29551052
63.89869 	1050	32.40370349
63.91566 	1030	32.09361307
63.93264 	1024	32
63.94961 	1024	32
63.96658 	1050	32.40370349
63.98356 	1037	32.20248438
64.00053 	1005	31.70173497
64.01751 	1037	32.20248438
64.03448 	1037	32.20248438
64.05146 	1096	33.10589071
64.06843 	1122	33.49626845
64.08541 	1156	34
64.10238 	1129	33.60059523
64.11936 	1211	34.79942528
64.13633 	1225	35
64.15330 	1211	34.79942528
64.17028 	1211	34.79942528
64.18725 	1156	34
64.20423 	1136	33.70459909
64.22120 	1109	33.30165161
64.23818 	1082	32.89376841
64.25515 	1096	33.10589071
64.27213 	1129	33.60059523
64.28910 	1170	34.20526275
64.30608 	1156	34
64.32305 	1190	34.49637662
64.34002 	1170	34.20526275
64.35700 	1176	34.2928564
64.37397 	1183	34.39476704
64.39095 	1163	34.10278581
64.40792 	1232	35.09985755
64.42490 	1218	34.89985673
64.44187 	1246	35.29872519
64.45885 	1340	36.60601044
64.47582 	1354	36.79673899
64.49280 	1332	36.49657518
64.50977 	1282	35.80502758
64.52674 	1399	37.40320842
64.54372 	1399	37.40320842
64.56069 	1391	37.2961124
64.57767 	1406	37.49666652
64.59464 	1490	38.60051813
64.61162 	1399	37.40320842
64.62859 	1482	38.49675311
64.64557 	1600	40
64.66254 	1673	40.90232267
64.67952 	1714	41.40048309
64.69649 	1722	41.49698784
64.71346 	1739	41.70131892
64.73044 	1731	41.60528813
64.74741 	1706	41.30375286
64.76439 	1632	40.39801975
64.78136 	1656	40.6939799
64.79834 	1648	40.59556626
64.81531 	1756	41.90465368
64.83229 	1910	43.70354677
64.84926 	2052	45.29900661
64.86624 	2098	45.80392996
64.88321 	2134	46.19523785
64.90018 	1910	43.70354677
64.91716 	1756	41.90465368
64.93413 	1697	41.19465985
64.95111 	1665	40.80441153
64.96808 	1739	41.70131892
64.98506 	1722	41.49698784
65.00203 	1689	41.09744518
65.01901 	1722	41.49698784
65.03598 	1731	41.60528813
65.05296 	1731	41.60528813
65.06993 	1632	40.39801975
65.08690 	1544	39.29376541
65.10388 	1513	38.89730068
65.12085 	1436	37.89459064
65.13783 	1421	37.69615365
65.15480 	1467	38.301436
65.17178 	1459	38.19685851
65.18875 	1384	37.20215048
65.20573 	1310	36.19392214
65.22270 	1289	35.90264614
65.23968 	1296	36
65.25665 	1253	35.39774004
65.27362 	1170	34.20526275
65.29060 	1163	34.10278581
65.30757 	1142	33.7934905
65.32455 	1109	33.30165161
65.34152 	1116	33.40658618
65.35850 	1102	33.19638535
65.37547 	1069	32.69556545
65.39245 	1050	32.40370349
65.40942 	1050	32.40370349
65.42640 	1063	32.60368077
65.44337 	980	31.30495168
65.46034 	1030	32.09361307
65.47732 	1069	32.69556545
65.49429 	1056	32.49615362
65.51127 	1043	32.29551052
65.52824 	1076	32.80243893
65.54522 	1018	31.90611227
65.56219 	1076	32.80243893
65.57917 	1096	33.10589071
65.59614 	1056	32.49615362
65.61312 	1056	32.49615362
65.63009 	1024	32
65.64706 	1043	32.29551052
65.66404 	1030	32.09361307
65.68101 	1024	32
65.69799 	1037	32.20248438
65.71496 	1076	32.80243893
65.73194 	1089	33
65.74891 	1109	33.30165161
65.76589 	1102	33.19638535
65.78286 	1089	33
65.79984 	1050	32.40370349
65.81681 	1069	32.69556545
65.83378 	1063	32.60368077
65.85076 	1096	33.10589071
65.86773 	1096	33.10589071
65.88471 	1163	34.10278581
65.90168 	1197	34.59768778
65.91866 	1183	34.39476704
65.93563 	1232	35.09985755
65.95261 	1253	35.39774004
65.96958 	1282	35.80502758
65.98656 	1232	35.09985755
66.00353 	1239	35.19943181
66.02050 	1296	36
66.03748 	1296	36
66.05445 	1274	35.6931366
66.07143 	1267	35.59494346
66.08840 	1218	34.89985673
66.10538 	1225	35
66.12235 	1239	35.19943181
66.13933 	1289	35.90264614
66.15630 	1332	36.49657518
66.17328 	1303	36.0970913
66.19025 	1310	36.19392214
66.20722 	1384	37.20215048
66.22420 	1376	37.09447398
66.24117 	1340	36.60601044
66.25815 	1362	36.90528417
66.27512 	1444	38
66.29210 	1521	39
66.30907 	1600	40
66.32605 	1624	40.29888336
66.34302 	1673	40.90232267
66.36000 	1747	41.79712909
66.37697 	1798	42.40283009
66.39394 	1832	42.80186912
66.41092 	1918	43.79497688
66.42789 	1980	44.49719092
66.44487 	1875	43.30127019
66.46184 	1840	42.89522118
66.47882 	1756	41.90465368
66.49579 	1714	41.40048309
66.51277 	1600	40
66.52974 	1648	40.59556626
66.54672 	1714	41.40048309
66.56369 	1689	41.09744518
66.58067 	1681	41
66.59764 	1764	42
66.61461 	1849	43
66.63159 	1764	42
66.64856 	1798	42.40283009
66.66554 	1764	42
66.68251 	1764	42
66.69949 	1608	40.09987531
66.71646 	1513	38.89730068
66.73344 	1560	39.49683532
66.75041 	1475	38.40572874
66.76739 	1444	38
66.78436 	1399	37.40320842
66.80133 	1362	36.90528417
66.81831 	1362	36.90528417
66.83528 	1362	36.90528417
66.85226 	1362	36.90528417
66.86923 	1391	37.2961124
66.88621 	1318	36.30426972
66.90318 	1289	35.90264614
66.92016 	1246	35.29872519
66.93713 	1183	34.39476704
66.95411 	1218	34.89985673
66.97108 	1190	34.49637662
66.98805 	1183	34.39476704
67.00503 	1204	34.69870315
67.02200 	1176	34.2928564
67.03898 	1122	33.49626845
67.05595 	1136	33.70459909
67.07293 	1102	33.19638535
67.08990 	1116	33.40658618
67.10688 	1109	33.30165161
67.12385 	1109	33.30165161
67.14083 	1136	33.70459909
67.15780 	1129	33.60059523
67.17477 	1136	33.70459909
67.19175 	1142	33.7934905
67.20872 	1122	33.49626845
67.22570 	1142	33.7934905
67.24267 	1170	34.20526275
67.25965 	1170	34.20526275
67.27662 	1211	34.79942528
67.29360 	1274	35.6931366
67.31057 	1289	35.90264614
67.32755 	1310	36.19392214
67.34452 	1332	36.49657518
67.36149 	1310	36.19392214
67.37847 	1218	34.89985673
67.39544 	1260	35.4964787
67.41242 	1310	36.19392214
67.42939 	1260	35.4964787
67.44637 	1253	35.39774004
67.46334 	1253	35.39774004
67.48032 	1303	36.0970913
67.49729 	1296	36
67.51427 	1289	35.90264614
67.53124 	1310	36.19392214
67.54821 	1310	36.19392214
67.56519 	1260	35.4964787
67.58216 	1190	34.49637662
67.59914 	1211	34.79942528
67.61611 	1163	34.10278581
67.63309 	1190	34.49637662
67.65006 	1129	33.60059523
67.66704 	1129	33.60059523
67.68401 	1136	33.70459909
67.70099 	1204	34.69870315
67.71796 	1089	33
67.73493 	1149	33.89690251
67.75191 	1142	33.7934905
67.76888 	1037	32.20248438
67.78586 	1063	32.60368077
67.80283 	1069	32.69556545
67.81981 	1037	32.20248438
67.83678 	1050	32.40370349
67.85376 	1024	32
67.87073 	1005	31.70173497
67.88771 	1050	32.40370349
67.90468 	1050	32.40370349
67.92165 	1050	32.40370349
67.93863 	999	31.60696126
67.95560 	1018	31.90611227
67.97258 	1024	32
67.98955 	1024	32
68.00653 	1005	31.70173497
68.02350 	1030	32.09361307
68.04048 	1056	32.49615362
68.05745 	1116	33.40658618
68.07443 	1122	33.49626845
68.09140 	1122	33.49626845
68.10837 	1225	35
68.12535 	1232	35.09985755
68.14232 	1232	35.09985755
68.15930 	1211	34.79942528
68.17627 	1197	34.59768778
68.19325 	1260	35.4964787
68.21022 	1260	35.4964787
68.22720 	1204	34.69870315
68.24417 	1142	33.7934905
68.26115 	1136	33.70459909
68.27812 	1163	34.10278581
68.29509 	1163	34.10278581
68.31207 	1176	34.2928564
68.32904 	1183	34.39476704
68.34602 	1211	34.79942528
68.36299 	1170	34.20526275
68.37997 	1176	34.2928564
68.39694 	1211	34.79942528
68.41392 	1163	34.10278581
68.43089 	1176	34.2928564
68.44787 	1176	34.2928564
68.46484 	1190	34.49637662
68.48181 	1142	33.7934905
68.49879 	1136	33.70459909
68.51576 	1102	33.19638535
68.53274 	1129	33.60059523
68.54971 	1122	33.49626845
68.56669 	1069	32.69556545
68.58366 	1056	32.49615362
68.60064 	1056	32.49615362
68.61761 	1063	32.60368077
68.63459 	1076	32.80243893
68.65156 	1024	32
68.66853 	1030	32.09361307
68.68551 	1076	32.80243893
68.70248 	1056	32.49615362
68.71946 	1037	32.20248438
68.73643 	999	31.60696126
68.75341 	986	31.40063694
68.77038 	942	30.69201851
68.78736 	1024	32
68.80433 	1011	31.79622619
68.82131 	936	30.59411708
68.83828 	955	30.90307428
68.85525 	967	31.09662361
68.87223 	949	30.8058436
68.88920 	973	31.19294792
68.90618 	967	31.09662361
68.92315 	1011	31.79622619
68.94013 	980	31.30495168
68.95710 	906	30.09983389
68.97408 	936	30.59411708
68.99105 	955	30.90307428
69.00803 	973	31.19294792
69.02500 	973	31.19294792
69.04197 	999	31.60696126
69.05895 	1037	32.20248438
69.07592 	1037	32.20248438
69.09290 	1056	32.49615362
69.10987 	1030	32.09361307
69.12685 	1005	31.70173497
69.14382 	1011	31.79622619
69.16080 	1043	32.29551052
69.17777 	1024	32
69.19475 	1024	32
69.21172 	1024	32
69.22869 	1063	32.60368077
69.24567 	1043	32.29551052
69.26264 	1024	32
69.27962 	1063	32.60368077
69.29659 	1063	32.60368077
69.31357 	1069	32.69556545
69.33054 	1109	33.30165161
69.34752 	1082	32.89376841
69.36449 	1082	32.89376841
69.38147 	1170	34.20526275
69.39844 	1183	34.39476704
69.41541 	1197	34.59768778
69.43239 	1211	34.79942528
69.44936 	1225	35
69.46634 	1267	35.59494346
69.48331 	1296	36
69.50029 	1239	35.19943181
69.51726 	1260	35.4964787
69.53424 	1211	34.79942528
69.55121 	1163	34.10278581
69.56819 	1170	34.20526275
69.58516 	1136	33.70459909
69.60213 	1129	33.60059523
69.61911 	1116	33.40658618
69.63608 	1129	33.60059523
69.65306 	1142	33.7934905
69.67003 	1096	33.10589071
69.68701 	1129	33.60059523
69.70398 	1109	33.30165161
69.72096 	1096	33.10589071
69.73793 	1136	33.70459909
69.75491 	1076	32.80243893
69.77188 	1076	32.80243893
69.78885 	1096	33.10589071
69.80583 	1122	33.49626845
69.82280 	1050	32.40370349
69.83978 	1076	32.80243893
69.85675 	1056	32.49615362
69.87373 	1082	32.89376841
69.89070 	1082	32.89376841
69.90768 	1122	33.49626845
69.92465 	1122	33.49626845
69.94163 	1122	33.49626845
69.95860 	1102	33.19638535
69.97557 	1096	33.10589071
69.99255 	1082	32.89376841
70.00952 	1063	32.60368077
70.02650 	1024	32
70.04347 	1030	32.09361307
70.06045 	1056	32.49615362
70.07742 	1063	32.60368077
70.09440 	1069	32.69556545
70.11137 	1037	32.20248438
70.12835 	1018	31.90611227
70.14532 	1018	31.90611227
70.16229 	1024	32
70.17927 	980	31.30495168
70.19624 	1011	31.79622619
70.21322 	1030	32.09361307
70.23019 	973	31.19294792
70.24717 	1011	31.79622619
70.26414 	1005	31.70173497
70.28112 	999	31.60696126
70.29809 	986	31.40063694
70.31507 	973	31.19294792
70.33204 	1011	31.79622619
70.34901 	999	31.60696126
70.36599 	949	30.8058436
70.38296 	936	30.59411708
70.39994 	949	30.8058436
70.41691 	942	30.69201851
70.43389 	955	30.90307428
70.45086 	930	30.49590136
70.46784 	942	30.69201851
70.48481 	894	29.89983278
70.50179 	870	29.49576241
70.51876 	949	30.8058436
70.53573 	961	31
70.55271 	942	30.69201851
70.56968 	912	30.19933774
70.58666 	930	30.49590136
70.60363 	930	30.49590136
70.62061 	936	30.59411708
70.63758 	936	30.59411708
70.65456 	967	31.09662361
70.67153 	955	30.90307428
70.68851 	1005	31.70173497
70.70548 	986	31.40063694
70.72245 	930	30.49590136
70.73943 	900	30
70.75640 	961	31
70.77338 	882	29.69848481
70.79035 	930	30.49590136
70.80733 	967	31.09662361
70.82430 	980	31.30495168
70.84128 	973	31.19294792
70.85825 	1005	31.70173497
70.87523 	967	31.09662361
70.89220 	967	31.09662361
70.90917 	973	31.19294792
70.92615 	980	31.30495168
70.94312 	980	31.30495168
70.96010 	949	30.8058436
70.97707 	949	30.8058436
70.99405 	961	31
71.01102 	918	30.29851482
71.02800 	936	30.59411708
71.04497 	949	30.8058436
71.06195 	949	30.8058436
71.07892 	955	30.90307428
71.09589 	955	30.90307428
71.11287 	999	31.60696126
71.12984 	992	31.4960315
71.14682 	967	31.09662361
71.16379 	967	31.09662361
71.18077 	930	30.49590136
71.19774 	936	30.59411708
71.21472 	942	30.69201851
71.23169 	942	30.69201851
71.24867 	930	30.49590136
71.26564 	936	30.59411708
71.28261 	918	30.29851482
71.29959 	918	30.29851482
71.31656 	906	30.09983389
71.33354 	918	30.29851482
71.35051 	912	30.19933774
71.36749 	876	29.59729717
71.38446 	888	29.79932885
71.40144 	900	30
71.41841 	864	29.39387691
71.43539 	912	30.19933774
71.45236 	924	30.39736831
71.46933 	949	30.8058436
71.48631 	912	30.19933774
71.50328 	912	30.19933774
71.52026 	961	31
71.53723 	924	30.39736831
71.55421 	918	30.29851482
71.57118 	967	31.09662361
71.58816 	949	30.8058436
71.60513 	967	31.09662361
71.62211 	973	31.19294792
71.63908 	973	31.19294792
71.65606 	949	30.8058436
71.67303 	999	31.60696126
71.69000 	967	31.09662361
71.70698 	1011	31.79622619
71.72395 	999	31.60696126
71.74093 	942	30.69201851
71.75790 	986	31.40063694
71.77488 	1011	31.79622619
71.79185 	1018	31.90611227
71.80883 	1082	32.89376841
71.82580 	1089	33
71.84278 	1082	32.89376841
71.85975 	1082	32.89376841
71.87672 	1142	33.7934905
71.89370 	1183	34.39476704
71.91067 	1204	34.69870315
71.92765 	1232	35.09985755
71.94462 	1190	34.49637662
71.96160 	1163	34.10278581
71.97857 	1170	34.20526275
71.99555 	1156	34
72.01252 	1142	33.7934905
72.02950 	1089	33
72.04647 	1109	33.30165161
72.06344 	1142	33.7934905
72.08042 	1149	33.89690251
72.09739 	1197	34.59768778
72.11437 	1246	35.29872519
72.13134 	1267	35.59494346
72.14832 	1246	35.29872519
